PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,TaggedPitchType,PitchCall,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,Distance,Bearing,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,MaxHeight,SpeedDrop,CatchPositionX,CatchPositionY,CatchPositionZ,BasePositionX,BasePositionY,BasePositionZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7329,2021-05-23,3,3,"Yusuke, Okuno",,Right,TOK,"Rentaro, Ohgaki",,Right,HOS_HOS,2,Top,2,1,1,Slider,Curveball,FoulBall,Undefined,Undefined,,Undefined,116.02731,2.626519,-0.823087,2251.70051,70.037648,8:15,1.547255,0.75089,1.554672,-151.7536,-11.1802,-42.4184,0.784677,0.090294,106.89122,-8.180712,-3.776035,0.535434,,,,,,,,,,,,20.7084,-6.4038,-0.722959,15.24,1.608379,0.644709,-31.886747,0.871333,2.755217,5.35625,-10.658667,"Taiki, Matsuoka",Right,TOK,113.29122,,9.13609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7330,2021-05-23,3,4,"Yusuke, Okuno",,Right,TOK,"Rentaro, Ohgaki",,Right,HOS_HOS,2,Top,2,1,2,Cutter,Slider,InPlay,Undefined,GroundBall,GroundBall,Out,126.60351,0.440659,-3.090855,2352.467633,105.975402,9:30,1.538283,0.698296,1.615157,-108.6165,8.554,-17.5842,0.578399,-0.362854,116.67627,-7.338406,-4.316914,0.488837,117.24262,-0.162382,-13.484718,975.331337,,,,11.156204,,-11.327812,0.334343,6.7503,4.9399,-0.610977,15.24,1.540953,1.960189,-34.777082,-0.173188,1.070255,6.262682,-9.02344,"Taiki, Matsuoka",Right,TOK,124.0905,0.563924,9.92724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7331,2021-05-23,1,1,"Hikaru, Yamashita",,Left,HOS_HOS,"Yu, Miyazaki",,Left,TOK,2,Bottom,0,0,0,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,124.93909,1.341069,0.218276,2104.891038,271.496401,3:00,1.901419,-0.488845,1.663562,-116.0444,2.2711,37.4596,1.123662,-0.051973,115.91771,-6.9837,2.845344,0.491219,,,,,,,,,,,,-18.6866,1.4016,0.47986,15.24,1.927875,-0.30527,-34.402428,0.34036,-2.924714,5.611981,-9.587282,"Rentaro, Ohgaki",Right,HOS_HOS,123.48861,,9.02138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7332,2021-05-23,1,2,"Hikaru, Yamashita",,Left,HOS_HOS,"Yu, Miyazaki",,Left,TOK,2,Bottom,0,1,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,144.94897,-1.852756,3.071814,1993.837279,152.355379,11:00,1.920845,-0.515402,1.733066,-45.909,41.6381,-20.4711,0.934461,0.153401,133.67378,-5.238721,1.633567,0.422548,,,,,,,,,,,,12.1335,23.0217,0.43798,15.24,1.869741,-2.024943,-39.823366,-1.464322,2.54581,7.485241,-4.976306,"Rentaro, Ohgaki",Right,HOS_HOS,143.55781,,11.27519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7333,2021-05-23,1,3,"Hikaru, Yamashita",,Left,HOS_HOS,"Yu, Miyazaki",,Left,TOK,2,Bottom,0,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,147.12602,-2.846441,3.463069,2177.426493,155.647846,11:15,1.926896,-0.514958,1.726969,-42.1749,43.1729,-18.3846,0.694045,0.286595,135.55112,-5.961076,2.172777,0.417206,,,,,,,,,,,,11.5172,24.5209,0.42708,15.24,1.85022,-2.345279,-40.381774,-2.17274,2.478808,7.892436,-4.52911,"Rentaro, Ohgaki",Right,HOS_HOS,145.39572,,11.5749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7334,2021-05-23,1,4,"Hikaru, Yamashita",,Left,HOS_HOS,"Yu, Miyazaki",,Left,TOK,2,Bottom,0,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,148.19732,-3.395176,3.239688,2198.701763,146.278344,11:00,1.932713,-0.463713,1.775765,-41.7299,41.7814,-26.2386,0.550732,0.192836,136.80628,-6.478774,1.391296,0.412693,,,,,,,,,,,,15.4646,24.2786,0.384855,15.24,1.844981,-2.166454,-40.686761,-2.575659,3.382984,7.910782,-4.495549,"Rentaro, Ohgaki",Right,HOS_HOS,146.98576,,11.39103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7335,2021-05-23,1,5,"Hikaru, Yamashita",,Left,HOS_HOS,"Yu, Miyazaki",,Left,TOK,2,Bottom,0,2,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Out,146.86191,-3.120021,3.150084,2186.880079,152.811943,11:00,1.927066,-0.501892,1.724442,-42.1477,43.3155,-20.9654,0.616524,0.184746,135.66411,-6.226297,1.677882,0.417488,145.97682,-19.505545,-42.638115,,,,,1.460807,,-53.296608,0.037586,12.6161,24.735,0.42219,15.24,1.843202,-2.108743,-40.325904,-2.364062,2.71392,7.686816,-4.485779,"Rentaro, Ohgaki",Right,HOS_HOS,145.29753,0.38691,11.1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7336,2021-05-23,2,1,"Hikaru, Yamashita",,Left,HOS_HOS,"Takumi, Yasuda",,Left,TOK,2,Bottom,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,146.14906,-3.888921,4.122552,2146.915733,154.453929,11:15,1.919775,-0.479477,1.741119,-34.7852,53.0783,-23.9005,0.46309,0.454148,132.75206,-6.518735,2.44608,0.42331,,,,,,,,,,,,15.1268,30.7027,0.375919,15.24,1.817637,-2.75253,-39.981737,-2.837078,3.145579,8.885466,-3.422113,"Rentaro, Ohgaki",Right,HOS_HOS,143.29911,,13.39699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7337,2021-05-23,2,2,"Hikaru, Yamashita",,Left,HOS_HOS,"Takumi, Yasuda",,Left,TOK,2,Bottom,1,1,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,Out,145.25734,-3.22102,2.492956,2125.450742,156.924445,11:15,1.906532,-0.482511,1.724494,-35.5203,53.8887,-21.5512,0.633946,0.011026,130.98813,-5.922141,0.978632,0.427017,147.48984,34.014133,11.299453,3038.79792,33.015294,21.276541,5.840869,111.709425,,7.579612,5.464287,12.9324,30.877,0.419845,15.24,1.820713,-1.617376,-39.799346,-2.356938,2.641709,9.477478,-3.499372,"Rentaro, Ohgaki",Right,HOS_HOS,142.0552,29.629568,14.26921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7338,2021-05-23,3,1,"Hikaru, Yamashita",,Left,HOS_HOS,"Yasuhiro, Yamasaki",,Right,TOK,2,Bottom,2,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,145.29998,-3.215573,1.412445,2051.81922,165.642266,11:30,1.902661,-0.489378,1.663778,-34.2222,55.3271,-13.3477,0.641788,-0.219802,131.593,-5.80695,0.47719,0.427352,,,,,,,,,,,,7.7751,31.2086,0.452561,15.24,1.813524,-0.908558,-39.836283,-2.35189,1.599177,9.107332,-3.387718,"Rentaro, Ohgaki",Right,HOS_HOS,141.94387,,13.70697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339,2021-05-23,3,2,"Hikaru, Yamashita",,Left,HOS_HOS,"Yasuhiro, Yamasaki",,Right,TOK,2,Bottom,2,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,146.96927,-1.580157,1.11315,2071.850142,151.299219,11:00,1.926719,-0.496086,1.719272,-37.1126,50.054,-25.6616,1.106103,-0.436156,132.28582,-4.398955,-0.691495,0.421628,,,,,,,,,,,,13.7336,27.4327,0.469172,15.24,1.883013,-0.639619,-40.330186,-1.236045,2.879461,9.766443,-4.054975,"Rentaro, Ohgaki",Right,HOS_HOS,143.87076,,14.68345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7340,2021-05-23,3,3,"Hikaru, Yamashita",,Left,HOS_HOS,"Yasuhiro, Yamasaki",,Right,TOK,2,Bottom,2,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,144.60121,-2.463078,2.738004,2062.889482,152.092887,11:00,1.924623,-0.46453,1.777435,-44.2802,44.2194,-21.8779,0.782759,0.093008,131.95712,-5.764499,1.195822,0.42484,,,,,,,,,,,,13.0312,25.1648,0.397884,15.24,1.860123,-1.782766,-39.692261,-1.867653,2.68175,8.437165,-4.627873,"Rentaro, Ohgaki",Right,HOS_HOS,142.78319,,12.6441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7341,2021-05-23,3,4,"Hikaru, Yamashita",,Left,HOS_HOS,"Yasuhiro, Yamasaki",,Right,TOK,2,Bottom,2,1,2,Slider,Slider,FoulBall,Undefined,Undefined,,Undefined,126.5442,-0.367567,0.673673,2103.997209,266.679043,3:00,1.907296,-0.41656,1.619625,-111.8683,5.1521,27.1864,0.683453,0.048032,116.70653,-8.373664,2.577178,0.488523,,,,,,,,,,,,-13.0369,4.1176,0.395598,15.24,1.887542,-0.542087,-34.798983,-0.687165,-2.068805,6.29329,-9.153238,"Rentaro, Ohgaki",Right,HOS_HOS,124.17012,,9.83768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7342,2021-05-23,3,5,"Hikaru, Yamashita",,Left,HOS_HOS,"Yasuhiro, Yamasaki",,Right,TOK,2,Bottom,2,1,2,Fastball,Four-Seam,HitByPitch,Undefined,Undefined,,Undefined,146.1063,-1.003937,3.714535,2059.884199,172.867876,11:45,1.923569,-0.487642,1.787058,-36.4437,50.5895,-5.962,1.27424,0.505984,132.49714,-3.76922,3.295142,0.421305,,,,,,,,,,,,5.8593,27.4814,0.396188,15.24,1.896208,-2.57124,-40.084173,-0.822502,1.22284,9.049799,-4.071281,"Rentaro, Ohgaki",Right,HOS_HOS,143.98104,,13.60916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7343,2021-05-23,4,1,"Hikaru, Yamashita",,Left,HOS_HOS,"Taiki, Matsuoka",,Right,TOK,2,Bottom,2,0,0,ChangeUp,ChangeUp,StrikeCalled,Undefined,Undefined,,Undefined,132.86567,-0.945293,1.608837,1476.260774,127.972228,10:15,1.890369,-0.460463,1.637964,-86.881,18.3699,-19.6333,0.751309,-0.196947,122.93377,-7.193316,0.233661,0.463306,,,,,,,,,,,,10.9001,10.7916,0.418251,15.24,1.857164,-0.929494,-36.55201,-0.966608,1.922403,6.455684,-7.903369,"Rentaro, Ohgaki",Right,HOS_HOS,130.92867,,9.9319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7344,2021-05-23,4,2,"Hikaru, Yamashita",,Left,HOS_HOS,"Taiki, Matsuoka",,Right,TOK,2,Bottom,2,0,1,ChangeUp,ChangeUp,InPlay,Undefined,LineDrive,LineDrive,Single,133.97167,-1.513688,1.968736,1596.44087,121.695868,10:00,1.880844,-0.42833,1.691011,-74.4291,28.6227,-41.3973,0.70506,-0.281335,123.68684,-6.910045,-0.939361,0.45844,118.23816,16.65514,19.705961,2194.171874,30.665495,5.233793,13.555589,58.703967,,26.232023,2.148688,22.2938,16.4062,0.379792,15.24,1.834976,-1.065737,-36.850866,-1.271166,3.988852,6.690671,-6.87122,"Rentaro, Ohgaki",Right,HOS_HOS,132.3183,5.319998,10.28483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7345,2021-05-23,5,1,"Hikaru, Yamashita",,Left,HOS_HOS,"Yusuke, Okuno",,Right,TOK,2,Bottom,2,0,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,LineDrive,Out,141.82408,-2.045206,1.719453,1901.082279,153.734726,11:00,1.886631,-0.501475,1.65717,-50.6895,42.5068,-19.4749,0.795488,-0.205316,129.51839,-5.77984,0.355128,0.435967,126.8711,24.263706,-29.239527,2537.076196,28.373026,11.387905,-17.863107,82.636733,,-37.585287,3.445296,11.1069,23.8163,0.456797,15.24,1.827344,-1.067987,-38.956078,-1.592125,2.200602,8.165944,-5.087973,"Rentaro, Ohgaki",Right,HOS_HOS,139.13884,12.229322,12.30569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7346,2021-05-23,1,1,"Yusuke, Okuno",,Right,TOK,"Kenshiro, Matsuda",,Right,HOS_HOS,3,Top,0,0,0,Cutter,Slider,StrikeSwinging,Undefined,Undefined,,Undefined,126.84846,0.242801,-1.691308,2177.094239,131.450075,10:30,1.583152,0.686416,1.678146,-96.9312,17.7966,-16.5123,0.683082,0.039044,117.5738,-6.740259,-2.849323,0.483714,,,,,,,,,,,,7.3028,9.8187,-0.640035,15.24,1.581741,1.106916,-34.912068,-0.231775,1.176315,5.820251,-8.22508,"Taiki, Matsuoka",Right,TOK,125.40457,,9.27467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7347,2021-05-23,1,2,"Yusuke, Okuno",,Right,TOK,"Kenshiro, Matsuda",,Right,HOS_HOS,3,Top,0,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,,Undefined,109.68276,0.970096,-3.109434,2219.310371,70.838399,8:15,1.539621,0.703809,1.619201,-165.6254,-8.3243,-38.2744,0.161328,-0.569354,101.37718,-10.806904,-5.781399,0.566396,,,,,,,,,,,,16.975,-3.6127,-0.61432,15.24,1.551979,1.791458,-30.114374,-0.080263,1.999348,5.112658,-10.232159,"Taiki, Matsuoka",Right,TOK,107.09812,,8.30557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7348,2021-05-23,1,3,"Yusuke, Okuno",,Right,TOK,"Kenshiro, Matsuda",,Right,HOS_HOS,3,Top,0,1,1,Cutter,Slider,InPlay,Undefined,Popup,Popup,Out,128.64923,-1.038684,-1.902298,2294.811697,149.392743,11:00,1.535835,0.725541,1.754589,-92.415,19.698,-9.4885,0.316798,0.090743,117.81963,-7.750406,-2.571286,0.47817,106.79273,61.363528,28.896863,4185.012784,25.758702,23.53701,21.461893,44.666168,,40.544077,4.913718,3.4596,11.8392,-0.676741,15.24,1.502816,1.217311,-35.360948,-0.989769,0.562828,6.93933,-7.88056,"Taiki, Matsuoka",Right,TOK,126.85853,29.10492,10.82959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7349,2021-05-23,2,1,"Yusuke, Okuno",,Right,TOK,"Hikaru, Yamashita",,Left,HOS_HOS,3,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,136.15849,0.558496,-2.221462,2307.979745,202.334088,12:45,1.598755,0.655125,1.889016,-44.7567,54.3805,20.9182,1.308456,0.238939,122.78737,-2.862623,-0.736744,0.449648,,,,,,,,,,,,-12.4381,28.5668,-0.605307,15.24,1.608751,1.349325,-37.399969,0.238755,-2.249385,8.19458,-4.640425,"Taiki, Matsuoka",Right,TOK,134.90548,,13.37111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,2021-05-23,2,2,"Yusuke, Okuno",,Right,TOK,"Hikaru, Yamashita",,Left,HOS_HOS,3,Top,1,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,137.40323,-0.74836,-2.116773,2213.111322,209.153024,1:00,1.572891,0.698809,1.81766,-45.18,52.9044,27.5934,0.909436,0.376237,124.2153,-4.17333,-0.166035,0.447254,,,,,,,,,,,,-15.612,28.5956,-0.649343,15.24,1.551722,1.255757,-37.735548,-0.632024,-2.879014,8.227889,-4.533338,"Taiki, Matsuoka",Right,TOK,135.62751,,13.18793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7351,2021-05-23,2,3,"Yusuke, Okuno",,Right,TOK,"Hikaru, Yamashita",,Left,HOS_HOS,3,Top,1,1,1,Cutter,Slider,StrikeSwinging,Undefined,Undefined,,Undefined,129.91434,1.209455,-2.251364,2276.563568,144.216303,10:45,1.566094,0.700254,1.728276,-81.0898,27.8276,-17.8534,1.09921,-0.118393,119.91901,-4.690578,-3.505032,0.471306,,,,,,,,,,,,7.5995,14.3557,-0.640968,15.24,1.591107,1.489316,-35.731956,0.44549,1.281771,6.122797,-7.385362,"Taiki, Matsuoka",Right,TOK,128.70609,,9.99534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7352,2021-05-23,2,4,"Yusuke, Okuno",,Right,TOK,"Hikaru, Yamashita",,Left,HOS_HOS,3,Top,1,1,2,Cutter,Slider,FoulBall,Undefined,Undefined,,Undefined,128.02363,-0.226984,-1.913069,2328.519722,121.326501,10:00,1.565192,0.712257,1.7113,-98.135,14.6172,-18.554,0.519235,-0.0177,118.2473,-7.307215,-3.217078,0.479532,,,,,,,,,,,,8.1363,8.5976,-0.660996,15.24,1.551682,1.262274,-35.218234,-0.523339,1.326586,6.252338,-8.404851,"Taiki, Matsuoka",Right,TOK,126.49846,,9.77634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7353,2021-05-23,2,5,"Yusuke, Okuno",,Right,TOK,"Hikaru, Yamashita",,Left,HOS_HOS,3,Top,1,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,135.14534,1.164656,-0.408551,2168.419965,211.985294,1:00,1.588061,0.702849,1.809017,-46.7514,55.2347,32.2105,1.449927,0.909428,121.3831,-2.399858,1.868362,0.456064,,,,,,,,,,,,-16.6207,28.2512,-0.694949,15.24,1.613198,0.103914,-37.110816,0.615491,-2.94613,8.371537,-4.798931,"Taiki, Matsuoka",Right,TOK,133.00779,,13.76225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7354,2021-05-23,2,6,"Yusuke, Okuno",,Right,TOK,"Hikaru, Yamashita",,Left,HOS_HOS,3,Top,1,2,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,,Undefined,137.60007,-0.606638,-2.455913,2196.165911,208.530198,1:00,1.566346,0.689144,1.827898,-44.9409,52.0298,26.5653,0.945436,0.260731,125.29334,-3.997908,-0.577409,0.444708,,,,,,,,,,,,-15.3354,28.0579,-0.631882,15.24,1.548775,1.492051,-37.81998,-0.542409,-2.862308,7.731972,-4.569727,"Taiki, Matsuoka",Right,TOK,136.40409,,12.30672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7355,2021-05-23,3,1,"Yusuke, Okuno",,Right,TOK,"Yuki, Okada",,Left,HOS_HOS,3,Top,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,107.39814,2.581814,-2.68457,2385.266217,39.505118,7:15,1.585189,0.675637,1.647933,-195.3264,-30.1989,-29.6037,0.370544,-0.387616,98.25992,-11.358349,-4.756968,0.580316,,,,,,,,,,,,12.6918,-15.8403,-0.600162,15.24,1.638882,1.500286,-29.460844,0.64353,1.415623,5.34051,-11.573453,"Taiki, Matsuoka",Right,TOK,104.5293,,9.13822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7356,2021-05-23,3,2,"Yusuke, Okuno",,Right,TOK,"Yuki, Okada",,Left,HOS_HOS,3,Top,2,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,136.97859,0.238181,-2.101324,2256.446204,197.39389,12:30,1.589738,0.672966,1.953234,-42.9942,54.0466,15.8779,1.226591,0.242586,123.71248,-3.061945,-0.969764,0.444869,,,,,,,,,,,,-9.8255,28.8544,-0.627876,15.24,1.592408,1.306115,-37.64704,0.042212,-1.801917,8.247515,-4.514991,"Taiki, Matsuoka",Right,TOK,136.35483,,13.2661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7357,2021-05-23,3,3,"Yusuke, Okuno",,Right,TOK,"Yuki, Okada",,Left,HOS_HOS,3,Top,2,2,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,131.01348,-1.14195,-3.533321,2329.367362,156.375724,11:15,1.564825,0.67649,1.716259,-76.9157,31.0089,-12.1562,0.470252,-0.451174,120.88102,-6.719826,-4.385249,0.469153,,,,,,,,,,,,3.8412,17.4854,-0.583769,15.24,1.529238,2.278459,-35.984632,-1.012485,0.653836,6.528609,-6.830342,"Taiki, Matsuoka",Right,TOK,129.2967,,10.13246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7358,2021-05-23,3,4,"Yusuke, Okuno",,Right,TOK,"Yuki, Okada",,Left,HOS_HOS,3,Top,2,3,0,Fastball,Four-Seam,InPlay,Undefined,Popup,Popup,Out,136.48555,-1.419479,-3.289693,2225.140627,199.523051,12:45,1.552045,0.71621,1.940106,-47.481,49.7944,16.5346,0.678362,-0.042148,124.56223,-5.003908,-2.113876,0.445406,106.66251,48.929294,-13.678883,4245.550738,30.960862,22.768991,-12.866585,57.213414,,-26.178352,4.42361,-11.0092,27.9485,-0.644554,15.24,1.518002,2.08154,-37.507047,-1.073783,-2.021164,7.598859,-4.675618,"Taiki, Matsuoka",Right,TOK,136.19033,22.963438,11.92332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7359,2021-05-23,1,1,"Hikaru, Yamashita",,Left,HOS_HOS,"Kenta, Mizukoshi",,Right,TOK,3,Bottom,0,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,143.90683,-1.690503,1.965158,2050.076733,172.161475,11:45,1.934674,-0.479155,1.732497,-41.0181,48.0319,-6.2406,1.043796,0.016964,132.17175,-4.745954,1.526302,0.426159,,,,,,,,,,,,4.4844,26.3828,0.429209,15.24,1.888228,-1.325486,-39.569446,-1.317252,0.923524,7.847363,-4.373292,"Rentaro, Ohgaki",Right,HOS_HOS,142.34131,,11.73508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7360,2021-05-23,1,2,"Hikaru, Yamashita",,Left,HOS_HOS,"Kenta, Mizukoshi",,Right,TOK,3,Bottom,0,0,1,Fastball,Four-Seam,InPlay,Undefined,LineDrive,LineDrive,Single,143.71961,-2.566931,1.836131,2043.920058,158.166847,11:15,1.941297,-0.455521,1.73308,-43.1433,46.5189,-17.4989,0.779756,-0.108702,131.66921,-5.773457,0.604824,0.427621,159.0491,7.882836,-14.350814,1045.642433,32.143872,1.545532,-9.533879,43.929094,,-17.285537,1.130746,10.1941,26.31,0.409782,15.24,1.872216,-1.175848,-39.487395,-1.929845,2.082891,8.106353,-4.430923,"Rentaro, Ohgaki",Right,HOS_HOS,141.85444,2.188308,12.0504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7361,2021-05-23,2,1,"Hikaru, Yamashita",,Left,HOS_HOS,"Tetsuya, Nakai",,Left,TOK,3,Bottom,0,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,143.61469,-3.123028,1.993827,2051.931418,151.255515,11:00,1.910476,-0.581485,1.633699,-37.3626,55.1455,-28.3581,0.64278,-0.294947,129.4053,-5.94694,0.010868,0.434355,,,,,,,,,,,,15.8825,31.2233,0.529419,15.24,1.821889,-1.215559,-39.346166,-2.277556,3.168013,9.330809,-3.578692,"Rentaro, Ohgaki",Right,HOS_HOS,139.65549,,14.20939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7362,2021-05-23,2,2,"Hikaru, Yamashita",,Left,HOS_HOS,"Tetsuya, Nakai",,Left,TOK,3,Bottom,0,0,1,Fastball,Four-Seam,InPlay,Undefined,Bunt,,Out,142.87697,-2.342858,3.341445,2054.297656,155.096087,11:15,1.926477,-0.512879,1.754105,-33.1041,58.7147,-25.7237,0.929206,0.179012,129.00527,-4.887903,1.533148,0.432733,,,,,,,,,,,,15.7053,32.6665,0.430231,15.24,1.864797,-2.152751,-39.165184,-1.701467,3.115442,8.968462,-3.326645,"Rentaro, Ohgaki",Right,HOS_HOS,140.17873,,13.87169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
