PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
11,2026/5/16,03:36.1,2,7,"Takahashi, Koki",1000326144,Right,WAS_EDA,"Okada, Keigo",1000242813,Left,MEI_MEI,Undefined,1,Top,1,2,2,Splitter,Splitter,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,140.19167,0.430654,-3.697056,1319.826055,273.530796,3:00,1.66118,0.74135,1.773676,-93.7373,0.7818,38.4326,0.846103,0.076537,127.54391,-6.375635,-0.989629,0.439051,,,,,,,,,,,,-22.2556,1.1183,-0.651729,15.24,1.665356,2.290233,-38.484676,-0.11008,-4.285514,8.273061,-9.591315,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,733125e0-50cb-11f1-9189-39f1cca7bde1,138.16176,,,12.64776,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,03:36.1,2026-05-16T11:03:36.1160000+09:00,2026-05-16T02:03:36.1160000Z,,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,0323a62b-a62e-47ec-9f8d-09e85b57844f,16.666004,-38.790013,4.13653,1.662886,0.243911,-4.795658,-0.739174,2.4484,-2.142757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.51283,2.331144,1.280461,1.050684,-0.330275,0.758584,-0.064221,-0.491257,1.622847,-0.548771,20.563944,1.732822,-17.466988,-0.481665,21.189309,-1.104503,1.63106,4.325438,-4.025853,-0.570038,-18.112851,1.936326,High,High,High,,,High,Medium,Medium
12,2026/5/16,04:07.2,3,1,"Takahashi, Koki",1000326144,Right,WAS_EDA,"Sakakibara, Nanato",1000242816,Left,MEI_MEI,Undefined,1,Top,2,2,2,Splitter,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,140.78444,-0.363593,-3.247161,1329.956459,260.995952,2:45,1.663012,0.745503,1.814807,-83.2739,9.2356,40.0736,0.727332,0.227396,129.04917,-6.427628,-0.414505,0.434358,129.80159,47.320384,-77.463574,4919.578318,,,,,30.85606,,,-22.8997,5.8408,-0.669516,15.24,1.648575,2.000389,-38.705527,-0.586137,-4.49086,7.864778,-8.661213,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,85b857b0-50cb-11f1-9189-39f1cca7bde1,139.65439,24.297193,,11.73527,,,,0.287015,0.710938,-0.22638,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,04:07.2,2026-05-16T11:04:07.2235008+09:00,2026-05-16T02:04:07.2235008Z,,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,f5beee47-ba33-405c-88ef-e8c551208f86,16.625435,-38.986024,3.932389,1.663971,-0.277234,-4.330607,-0.743716,2.160556,-2.24543,,0.287015,5.305399,-3.153783,0.903743,-0.211472,0.027915,0.00825,-0.006147,0.001139,0.710938,26.506771,-8.077586,0.947781,-0.193454,0.03423,-0.005204,0.000448,4.00E-06,-0.22638,-23.859554,2.221673,-0.306295,0.0393,-0.005699,0.003121,-0.00121,0.000214,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Undefined,,,
13,2026/5/16,04:25.0,3,2,"Takahashi, Koki",1000326144,Right,WAS_EDA,"Sakakibara, Nanato",1000242816,Left,MEI_MEI,Undefined,1,Top,2,2,2,Cutter,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,137.10571,-0.275404,-2.394383,2383.335445,191.298264,12:30,1.67335,0.758554,1.774071,-87.0604,10.0679,1.4653,0.724635,0.094302,126.92603,-6.57524,-2.291029,0.445069,118.62609,46.923774,-49.127489,5532.404876,17.636424,22.64126,-28.514597,64.97723,35.769865,-64.407071,4.150152,-2.2742,6.1323,-0.698948,15.24,1.660222,1.571015,-37.738171,-0.535555,-0.427766,6.844795,-8.653188,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,90550470-50cb-11f1-9189-39f1cca7bde1,136.29343,22.8526,,10.17968,,,,0.285062,0.730163,-0.091946,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,04:25.0,2026-05-16T11:04:25.0118144+09:00,2026-05-16T02:04:25.0118144Z,FlyBall,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,b989490c-afe9-4946-aa03-a29eb33ede3d,16.666182,-37.995966,3.422397,1.674255,-0.209651,-4.326594,-0.758421,1.587125,-0.213883,131.444382,0.283878,14.763919,-4.345376,1.542139,-0.761477,0.373876,-0.122332,0.02116,-0.001442,0.728339,24.116418,-7.932805,1.295585,-0.615174,0.270086,-0.074364,0.010697,-0.00061,-0.090889,-17.042231,0.404903,0.038827,0.107899,-0.069496,0.015679,-0.000879,-6.20E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
14,2026/5/16,04:47.2,3,3,"Takahashi, Koki",1000326144,Right,WAS_EDA,"Sakakibara, Nanato",1000242816,Left,MEI_MEI,Undefined,1,Top,2,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,150.60389,0.011692,-2.114582,2532.147475,228.022502,1:30,1.71435,0.71814,1.834003,-42.494,39.4534,40.5231,1.292714,0.52609,135.183,-3.205233,0.75379,0.408811,,,,,,,,,,,,-22.3026,21.0451,-0.670066,15.24,1.711844,1.303568,-41.35206,-0.141109,-4.904928,10.455321,-5.178271,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,9d830a70-50cb-11f1-9189-39f1cca7bde1,148.3817,,,15.4209,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,04:47.2,2026-05-16T11:04:47.1892992+09:00,2026-05-16T02:04:47.1892992Z,,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,b4df6a4b-72be-43f8-84ea-a5c7d5202c75,16.604474,-41.695622,5.227661,1.713685,0.029049,-2.589135,-0.715549,1.464744,-2.452464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
15,2026/5/16,05:01.9,3,4,"Takahashi, Koki",1000326144,Right,WAS_EDA,"Sakakibara, Nanato",1000242816,Left,MEI_MEI,Undefined,1,Top,2,3,2,Splitter,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,140.83084,-1.167564,-3.802632,1416.157552,274.143253,3:15,1.664163,0.739456,1.812384,-94.369,0.3506,45.0844,0.389621,0.113687,126.59013,-8.047712,-0.615463,0.439516,143.60967,-18.806188,32.244033,,,,,1.889002,1.889002,17.22172,0.03353,-26.5096,2.1987,-0.65015,15.24,1.629477,2.341063,-38.603681,-1.180257,-5.048039,9.578677,-9.387963,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,a65111b0-50cb-11f1-9189-39f1cca7bde1,138.01549,0.43171,,14.24071,,,,0.732119,0.43171,-0.117069,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,05:01.9,2026-05-16T11:05:01.9456000+09:00,2026-05-16T02:05:01.9456000Z,GroundBall,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,f4261a3e-3645-4f5e-8f77-4c34dec1f983,16.627182,-38.94636,4.789338,1.665693,-0.844401,-4.693982,-0.737133,2.521658,-2.524019,,0.731911,31.976996,,,,,,,,0.431794,-12.875296,,,,,,,,-0.117201,20.171326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
16,2026/5/16,07:23.7,1,1,"Hirashima, Kaichi",1000423700,Right,MEI_MEI,"Abe, Youta",1000547801,Left,WAS_EDA,Undefined,1,Bottom,0,0,0,TwoSeamFastBall,Splitter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,139.48502,-0.132042,-3.684873,814.158324,289.843281,3:45,1.647936,0.750914,1.747389,-103.1494,-8.0129,30.3749,0.578886,0.007298,128.0868,-7.56109,-1.547157,0.440482,,,,,,,,,,,,-18.0648,-3.109,-0.659507,15.24,1.636936,2.316385,-38.321827,-0.535349,-3.472494,7.715073,-10.404281,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,fad17450-50cb-11f1-9189-39f1cca7bde1,137.71275,,,11.39822,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,07:23.7,2026-05-16T11:07:23.7057024+09:00,2026-05-16T02:07:23.7057024Z,,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,7235f63a-5ae3-49de-b44e-4277c10230f9,16.692961,-38.613234,3.857536,1.649735,-0.142368,-5.20214,-0.749476,2.447545,-1.736247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
17,2026/5/16,07:33.2,1,2,"Hirashima, Kaichi",1000423700,Right,MEI_MEI,"Abe, Youta",1000547801,Left,WAS_EDA,Undefined,1,Bottom,0,0,1,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,149.21798,-2.41013,-4.506676,2226.772052,233.706126,1:45,1.713916,0.756623,1.683098,-47.7372,35.819,45.325,0.547208,-0.077022,137.24452,-5.910288,-1.337588,0.412804,,,,,,,,,,,,-25.9282,20.4422,-0.64071,15.24,1.645991,2.98116,-40.927921,-1.928313,-5.728254,8.167795,-5.290404,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,007a94e0-50cc-11f1-9189-39f1cca7bde1,146.94625,,,11.97347,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,07:33.2,2026-05-16T11:07:33.1917312+09:00,2026-05-16T02:07:33.1917312Z,,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,7218a975-e944-44a1-a387-3e20bce13688,16.757314,-41.229612,4.083897,1.713608,-1.732903,-2.645202,-0.754731,3.192742,-2.864127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
18,2026/5/16,07:56.1,1,3,"Hirashima, Kaichi",1000423700,Right,MEI_MEI,"Abe, Youta",1000547801,Left,WAS_EDA,Undefined,1,Bottom,0,0,2,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,150.57465,-1.179621,-3.951368,2242.068045,236.549864,2:00,1.70994,0.77023,1.671114,-50.1362,31.9704,44.6161,0.871333,0.087777,138.159,-4.852059,-0.8312,0.409208,133.237,43.033697,-40.377295,4305.315993,22.646903,24.995919,-24.723292,84.635861,64.892939,-55.898845,4.943748,-25.1631,17.6618,-0.668264,15.24,1.674293,2.609181,-41.345005,-1.070264,-5.662826,8.489874,-5.831949,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,0e2210a0-50cc-11f1-9189-39f1cca7bde1,148.23774,27.857246,,12.41565,,,,0.175705,0.823656,-0.072945,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,07:56.1,2026-05-16T11:07:56.1006592+09:00,2026-05-16T02:07:56.1006592Z,FlyBall,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,d5b53d49-6839-4e70-9513-7a46b8606213,16.769124,-41.657815,4.244937,1.709768,-0.855386,-2.915974,-0.768244,2.817829,-2.831413,141.177823,0.178219,20.560191,-5.170426,1.052946,-0.088701,-0.005568,-0.003337,0.001603,-0.000148,0.825815,25.208547,-6.717835,0.2646,0.237718,-0.156174,0.044435,-0.006028,0.000315,-0.074823,-17.484859,0.732535,0.293222,-0.284632,0.12985,-0.032686,0.004207,-0.000215,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
19,2026/5/16,08:22.3,1,4,"Hirashima, Kaichi",1000423700,Right,MEI_MEI,"Abe, Youta",1000547801,Left,WAS_EDA,Undefined,1,Bottom,0,0,2,TwoSeamFastBall,Splitter,InPlay,Undefined,GroundBall,Out,1,0,,140.56539,-0.244347,-3.29312,887.588755,257.615613,2:30,1.66224,0.723226,1.722141,-84.8125,9.1568,28.2732,0.744535,0.068749,128.75516,-6.385379,-1.306908,0.437772,154.90783,-1.73321,19.766234,2736.631156,,,,11.060884,10.902848,19.853582,0.257561,-16.7318,5.656,-0.640307,15.24,1.649415,2.079488,-38.619513,-0.527514,-3.265122,7.864739,-8.702907,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,1dbe7e90-50cc-11f1-9189-39f1cca7bde1,138.56533,0.7468,,11.81023,,,,0.449786,0.7468,-0.062795,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,08:22.3,2026-05-16T11:08:22.2608896+09:00,2026-05-16T02:08:22.2608896Z,GroundBall,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,5c84e4a3-2cf8-42e5-9e61-f5d610f441c7,16.717959,-38.919331,3.93237,1.663201,-0.195744,-4.351454,-0.721953,2.20396,-1.632561,294.351874,0.450645,40.431835,-6.959698,,,,,,,0.747476,-1.336357,-6.089094,,,,,,,-0.06328,14.570476,1.016419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
20,2026/5/16,08:48.2,2,1,"Hirashima, Kaichi",1000423700,Right,MEI_MEI,"Kawajiri, Yuito",1000547783,Right,WAS_EDA,Undefined,1,Bottom,1,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,148.43569,-1.926505,-5.132266,2229.09929,238.743316,2:00,1.708352,0.72048,1.740416,-54.1828,30.2972,45.4226,0.617057,-0.28658,135.63335,-5.905076,-1.949588,0.41508,,,,,,,,,,,,-26.6182,17.5579,-0.592624,15.24,1.654974,3.408435,-40.668023,-1.597726,-5.76786,8.610527,-6.00205,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,2d255d90-50cc-11f1-9189-39f1cca7bde1,146.1405,,,12.80234,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,08:48.1,2026-05-16T11:08:48.1568256+09:00,2026-05-16T02:08:48.1568256Z,,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,21dad4ba-bca9-424b-a455-fc1d29b53c85,16.699515,-40.975877,4.305264,1.708262,-1.383133,-3.001025,-0.718173,3.614654,-2.88393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
21,2026/5/16,08:58.3,2,2,"Hirashima, Kaichi",1000423700,Right,MEI_MEI,"Kawajiri, Yuito",1000547783,Right,WAS_EDA,Undefined,1,Bottom,1,0,1,TwoSeamFastBall,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,138.08207,0.107562,-3.645802,1530.423505,273.861577,3:15,1.65367,0.710584,1.793,-95.8472,0.589,35.3963,0.725705,0.031224,126.7207,-6.837245,-1.148743,0.443481,77.64985,34.689299,-28.247581,2629.094218,,,,41.471239,39.37436,-30.807871,2.907016,-20.7636,1.036,-0.623323,15.24,1.649611,2.248558,-37.949838,-0.322618,-3.916718,7.519302,-9.611218,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,33333360-50cc-11f1-9189-39f1cca7bde1,136.78162,9.062334,,11.36137,,,,0.455395,0.740975,-0.028907,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,08:58.3,2026-05-16T11:08:58.3109632+09:00,2026-05-16T02:08:58.3109632Z,LineDrive,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,3e90ceb5-adca-4e34-8cb3-5266a8a1b0b8,16.647455,-38.227691,3.759651,1.65497,0.032536,-4.805609,-0.709086,2.393288,-1.958359,163.690964,0.455459,15.620466,-1.94588,0.338821,0.019565,-0.060968,0.027317,-0.005349,0.000399,0.740925,12.277784,-4.771266,0.233934,-0.077626,0.036971,-0.008716,0.000664,2.00E-05,-0.028931,-8.392775,0.552736,-0.070661,-0.020056,0.024292,-0.009668,0.001778,-0.000126,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
22,2026/5/16,09:26.8,3,1,"Hirashima, Kaichi",1000423700,Right,MEI_MEI,"Okanishi, Yuya",1000242774,Left,WAS_EDA,Undefined,1,Bottom,2,0,0,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,150.21814,-1.678878,-3.455,2335.764345,232.06499,1:45,1.704419,0.740162,1.707227,-49.2245,32.9155,39.0094,0.733455,0.145967,137.87855,-5.292954,-0.718532,0.409291,,,,,,,,,,,,-22.0797,18.5587,-0.65303,15.24,1.656721,2.278282,-41.26115,-1.418774,-4.944886,8.522491,-5.650311,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,4439dfb0-50cc-11f1-9189-39f1cca7bde1,148.20757,,,12.33959,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,09:26.9,2026-05-16T11:09:26.8547072+09:00,2026-05-16T02:09:26.8547072Z,,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,e0bf6559-a2ad-41ed-8921-72decbead313,16.732833,-41.568352,4.261245,1.704191,-1.215104,-2.825155,-0.738365,2.456525,-2.472443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
23,2026/5/16,11:23.8,1,1,"Takahashi, Koki",1000326144,Right,WAS_EDA,"Utsumi, Yuta",1000188679,Left,MEI_MEI,Undefined,2,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,147.08677,-0.721848,-2.13878,2533.261629,225.001799,1:30,1.726254,0.716188,1.770375,-43.7043,41.5197,38.8144,1.084456,0.497833,134.23812,-3.984459,0.598015,0.416904,,,,,,,,,,,,-21.1929,22.474,-0.665439,15.24,1.705079,1.303041,-40.442405,-0.671624,-4.534482,8.63956,-4.99807,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,89ec47f0-50cc-11f1-9189-39f1cca7bde1,145.50125,,,12.84865,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,11:23.8,2026-05-16T11:11:23.8178304+09:00,2026-05-16T02:11:23.8178304Z,,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,1782523a-d3d5-415a-97cf-f792df9deb77,16.669095,-40.746553,4.31978,1.725626,-0.495671,-2.499035,-0.714122,1.462673,-2.267241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
24,2026/5/16,11:35.3,1,2,"Takahashi, Koki",1000326144,Right,WAS_EDA,"Utsumi, Yuta",1000188679,Left,MEI_MEI,Undefined,2,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,146.40261,-0.981791,-4.246235,2538.475031,225.53878,1:30,1.701153,0.712064,1.896706,-48.0358,36.5599,34.6153,0.943894,-0.138167,134.20413,-4.562463,-1.794164,0.415364,,,,,,,,,,,,-20.6795,20.3815,-0.617068,15.24,1.67579,2.812482,-40.214293,-0.86208,-4.39686,8.139803,-5.473153,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,90cb5070-50cc-11f1-9189-39f1cca7bde1,146.04066,,,12.19848,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,11:35.3,2026-05-16T11:11:35.3321984+09:00,2026-05-16T02:11:35.3321984Z,,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,4c11b4ec-ddc0-4825-a864-7f40dda9d53a,16.542984,-40.477171,4.069901,1.700777,-0.685322,-2.736576,-0.710191,2.954481,-2.19843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
25,2026/5/16,11:46.2,1,3,"Takahashi, Koki",1000326144,Right,WAS_EDA,"Utsumi, Yuta",1000188679,Left,MEI_MEI,Undefined,2,Top,0,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,147.66033,-2.757799,-4.231131,2539.09414,225.458466,1:30,1.707313,0.697825,1.901846,-44.8383,38.4231,36.4155,0.480866,-0.129753,135.56195,-6.100554,-1.64975,0.412075,,,,,,,,,,,,-21.7655,22.5933,-0.603735,15.24,1.641803,2.819266,-40.527837,-2.116047,-4.698241,8.301406,-4.929723,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,97497440-50cc-11f1-9189-39f1cca7bde1,147.20616,,,12.09839,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,11:46.2,2026-05-16T11:11:46.2429184+09:00,2026-05-16T02:11:46.2429184Z,,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,a37e60da-abf9-445b-a972-9e330fe2865f,16.538233,-40.792891,4.150703,1.706852,-1.958647,-2.464862,-0.696146,2.969275,-2.349121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
26,2026/5/16,11:57.8,1,4,"Takahashi, Koki",1000326144,Right,WAS_EDA,"Utsumi, Yuta",1000188679,Left,MEI_MEI,Undefined,2,Top,0,2,1,Splitter,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,143.37971,-1.230333,-4.013778,1889.943742,245.055964,2:15,1.678229,0.735947,1.797695,-67.1878,21.4534,40.7144,0.657302,0.005476,132.61763,-6.124254,-1.143417,0.42518,109.371,53.333294,-143.556919,4544.350855,-28.140912,20.745779,-18.226781,58.301662,39.576599,-149.259886,3.831814,-23.4943,12.5156,-0.640299,15.24,1.643304,2.566211,-39.414885,-1.121718,-4.8316,7.288812,-7.232823,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,9e3526f0-50cc-11f1-9189-39f1cca7bde1,142.66909,20.927051,,10.76208,,,,0.479082,0.668462,-0.009271,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,11:57.8,2026-05-16T11:11:57.8192384+09:00,2026-05-16T02:11:57.8192384Z,Popup,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,a615a8f2-788a-48f8-96da-baaf5f583009,16.642924,-39.673473,3.644406,1.678548,-0.865117,-3.616411,-0.734382,2.737623,-2.4158,14.546032,0.478716,-14.584722,-0.600743,0.548118,-0.162524,0.028662,0.001636,-0.001429,0.000146,0.668703,24.360701,-8.623408,0.900321,-0.00984,-0.087964,0.034569,-0.005705,0.000355,-0.009598,-10.767686,0.760482,0.102566,-0.10379,0.044519,-0.008578,0.000578,6.00E-06,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
27,2026/5/16,12:17.4,1,5,"Takahashi, Koki",1000326144,Right,WAS_EDA,"Utsumi, Yuta",1000188679,Left,MEI_MEI,Undefined,2,Top,0,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,148.46299,-0.150351,-3.321968,2476.79803,215.594338,1:15,1.695545,0.724735,1.888399,-39.1472,43.7104,29.3409,1.261696,0.082357,134.86066,-3.11728,-1.241913,0.411075,,,,,,,,,,,,-17.5058,23.4835,-0.65012,15.24,1.689651,2.21592,-40.789357,-0.234792,-3.795524,9.1035,-4.715064,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,a9e0d2b0-50cc-11f1-9189-39f1cca7bde1,147.56438,,,13.60233,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,12:17.4,2026-05-16T11:12:17.3962752+09:00,2026-05-16T02:12:17.3962752Z,,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,93d08b59-9045-4a31-ae04-38a529515830,16.550777,-41.080858,4.55175,1.694752,-0.083812,-2.357532,-0.723022,2.337456,-1.897762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
