PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1940,2025/11/6,46:05.7,2,4,"Sakurada, Saku",1000424346,Right,HOS_HOS,"Hamamoto, Haruto",1000422806,Right,RIK,Undefined,4,Top,1,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,137.21752,-3.640782,-3.454581,1970.213607,212.150556,1:00,1.63008,0.494303,2.133715,-44.8802,49.3028,29.0286,0.169226,-0.17383,125.53368,-7.056839,-1.364076,0.438269,,,,,,,,,,,,-18.0631,29.959,-0.430803,15.24,1.560016,2.157191,-37.683801,-2.517064,-3.346366,7.693756,-4.256465,HOS_HOS,RIK,JinguStadium,Tokyo Big6,TBIG6,20251106-JinguStadium-1,989ad3f0-baa1-11f0-ac4f-e164237caeb0,138.40809,,,11.68384,,,,,,,81dcc681-bca2-4ff3-9cc2-79e055b046f0,2025/11/5,46:05.7,2025-11-06T08:46:05.7102336+09:00,2025-11-05T23:46:05.7102336Z,,v3,,,,"Iwaide, Jun",1000424352,Right,HOS_HOS,42881c1a-6821-440f-b3ff-32d4fa8d1523,16.306086,-37.900835,3.846878,1.629326,-2.396993,-2.128232,-0.492987,2.251588,-1.673183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
1941,2025/11/6,46:28.0,2,5,"Sakurada, Saku",1000424346,Right,HOS_HOS,"Hamamoto, Haruto",1000422806,Right,RIK,Undefined,4,Top,1,3,1,Fastball,Changeup,HitByPitch,Walk,Undefined,Undefined,0,0,,134.17123,0.225059,-0.410577,1821.552922,210.472921,1:00,1.641413,0.475166,2.132921,-51.4874,46.3853,25.4727,1.188907,0.616115,122.42996,-3.703159,1.427354,0.446771,36.25073,-25.297375,22.628557,,,,,1.031927,0.501128,3.627306,0.208841,-14.015,25.6085,-0.468419,15.24,1.643414,0.165183,-36.985397,0.010031,-2.497733,7.500875,-5.242737,HOS_HOS,RIK,JinguStadium,Tokyo Big6,TBIG6,20251106-JinguStadium-1,a5ebf250-baa1-11f0-ac4f-e164237caeb0,135.77411,1.108361,,11.74127,,,,,,,81dcc681-bca2-4ff3-9cc2-79e055b046f0,2025/11/5,46:28.0,2025-11-06T08:46:28.0221184+09:00,2025-11-05T23:46:28.0221184Z,GroundBall,v3,,,,"Iwaide, Jun",1000424352,Right,HOS_HOS,821c2b89-d818-41dc-915b-a4f048b81919,16.306965,-37.201155,3.750437,1.640956,0.160835,-2.621369,-0.474203,0.237029,-1.248866,,-0.704763,8.405727,-0.476696,,,,,,,1.10846,-4.309112,-4.78413,,,,,,,-0.634036,3.506417,-0.75434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
1942,2025/11/6,47:24.0,3,1,"Sakurada, Saku",1000424346,Right,HOS_HOS,"Sumii, Riki ",1000326187,Left,RIK,Undefined,4,Top,1,0,0,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,136.19525,-0.520745,-1.553879,1945.903972,199.112501,12:45,1.686865,0.426651,2.092358,-40.4717,55.6484,18.1538,1.137417,0.176385,123.46123,-3.656603,-0.247987,0.442753,131.52695,59.285596,-62.995378,,4.351196,36.319601,-33.244448,55.068223,19.942013,-86.220056,5.3438,-10.8098,30.8861,-0.397189,15.24,1.674799,0.939665,-37.490757,-0.434491,-1.969007,8.074101,-4.180712,HOS_HOS,RIK,JinguStadium,Tokyo Big6,TBIG6,20251106-JinguStadium-1,c74e8c00-baa1-11f0-ac4f-e164237caeb0,137.00634,36.577112,,12.73401,,,,-0.281009,1.223799,-0.135678,81dcc681-bca2-4ff3-9cc2-79e055b046f0,2025/11/5,47:24.0,2025-11-06T08:47:24.0425984+09:00,2025-11-05T23:47:24.0425984Z,Popup,v3,,,,"Iwaide, Jun",1000424352,Right,HOS_HOS,a876302f-7176-4d2e-b4ba-b576c2826c70,16.346685,-37.728343,4.03705,1.685774,-0.311471,-2.090356,-0.425691,0.997604,-0.984503,153.750025,-0.279645,8.399417,-4.936769,0.957293,0.44335,-0.37406,0.109857,-0.014814,0.000764,1.225751,31.368931,-8.51804,0.688343,0.131293,-0.116634,0.032676,-0.004328,0.000223,-0.137544,-16.584041,2.408363,-0.185143,-0.189992,0.106459,-0.025383,0.00291,-0.00013,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
1943,2025/11/6,47:50.2,3,2,"Sakurada, Saku",1000424346,Right,HOS_HOS,"Sumii, Riki ",1000326187,Left,RIK,Undefined,4,Top,1,0,1,Splitter,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,117.72782,-0.860861,-3.346072,2294.223181,276.848708,3:15,1.682754,0.381974,2.048741,-130.6815,0.6272,35.8984,0.135692,-0.192255,106.74231,-10.48136,-0.765957,0.517489,,,,,,,,,,,,-22.0338,2.3882,-0.316083,15.24,1.659462,1.758627,-32.341331,-0.880787,-2.942992,6.755081,-9.487671,HOS_HOS,RIK,JinguStadium,Tokyo Big6,TBIG6,20251106-JinguStadium-1,d6f5f670-baa1-11f0-ac4f-e164237caeb0,117.2198,,,10.9855,,,,,,,81dcc681-bca2-4ff3-9cc2-79e055b046f0,2025/11/5,47:50.2,2025-11-06T08:47:50.2098944+09:00,2025-11-05T23:47:50.2098944Z,,v3,,,,"Iwaide, Jun",1000424352,Right,HOS_HOS,24aee76e-3f9f-432a-8630-9f8768494695,16.391022,-32.580856,3.377541,1.684729,-0.544369,-4.743835,-0.380292,1.862981,-1.471496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
1944,2025/11/6,48:15.1,3,3,"Sakurada, Saku",1000424346,Right,HOS_HOS,"Sumii, Riki ",1000326187,Left,RIK,Undefined,4,Top,1,1,1,Fastball,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,134.89792,-1.788882,-1.712667,1892.873361,209.913527,1:00,1.641381,0.423115,2.09259,-45.7121,52.4416,28.2143,0.686896,0.229311,122.38833,-5.297402,0.317568,0.447412,137.16717,-11.532592,7.989709,,,,,3.533114,3.08032,4.417609,0.095197,-16.3042,30.2522,-0.390961,15.24,1.604564,0.991561,-37.115643,-1.273894,-2.907384,7.989726,-4.412031,HOS_HOS,RIK,JinguStadium,Tokyo Big6,TBIG6,20251106-JinguStadium-1,e5b9b7a0-baa1-11f0-ac4f-e164237caeb0,135.57961,0.721651,,12.50959,,,,0.036245,0.721651,-0.227213,81dcc681-bca2-4ff3-9cc2-79e055b046f0,2025/11/5,48:15.1,2025-11-06T08:48:15.0654464+09:00,2025-11-05T23:48:15.0654464Z,GroundBall,v3,,,,"Iwaide, Jun",1000424352,Right,HOS_HOS,7e0ec6d0-db72-4383-842d-1bfc939570ac,16.346622,-37.353101,3.994863,1.640476,-1.142766,-2.206016,-0.421714,1.07797,-1.453692,193.79986,0.036263,36.967823,-3.630968,,,,,,,0.721627,-7.614174,0.358332,,,,,,,-0.227219,5.189922,0.5846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
1945,2025/11/6,48:51.1,4,1,"Sakurada, Saku",1000424346,Right,HOS_HOS,"Ishida, Tomoyoshi",1000422780,Left,RIK,Undefined,4,Top,2,0,0,Splitter,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,116.63606,-0.425583,-2.488271,1860.715482,273.657038,3:00,1.649448,0.418336,2.110653,-130.322,3.1079,33.995,0.228015,0.067356,105.00537,-10.097248,-0.033597,0.521652,,,,,,,,,,,,-20.4277,3.5663,-0.372069,15.24,1.636221,1.269467,-32.055303,-0.613305,-2.660893,6.995216,-9.342107,HOS_HOS,RIK,JinguStadium,Tokyo Big6,TBIG6,20251106-JinguStadium-1,fb40e300-baa1-11f0-ac4f-e164237caeb0,116.28433,,,11.63069,,,,,,,81dcc681-bca2-4ff3-9cc2-79e055b046f0,2025/11/5,48:51.1,2025-11-06T08:48:51.0908928+09:00,2025-11-05T23:48:51.0908928Z,,v3,,,,"Iwaide, Jun",1000424352,Right,HOS_HOS,ae8015a9-b363-4692-9ec2-5be255689446,16.328516,-32.291969,3.497608,1.651624,-0.297237,-4.671053,-0.416541,1.359492,-1.330447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
1946,2025/11/6,49:22.3,4,2,"Sakurada, Saku",1000424346,Right,HOS_HOS,"Ishida, Tomoyoshi",1000422780,Left,RIK,Undefined,4,Top,2,0,1,Fastball,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,135.79159,-1.149472,-1.904386,1977.485651,208.599156,1:00,1.656048,0.484449,2.088906,-42.4782,54.4376,27.8507,0.911631,0.23357,123.01188,-4.429818,0.098552,0.444582,,,,,,,,,,,,-16.1323,30.685,-0.448358,15.24,1.631595,1.121225,-37.359261,-0.849871,-2.915214,8.081388,-4.261682,HOS_HOS,RIK,JinguStadium,Tokyo Big6,TBIG6,20251106-JinguStadium-1,0dd31150-baa2-11f0-ac4f-e164237caeb0,136.44271,,,12.77971,,,,,,,81dcc681-bca2-4ff3-9cc2-79e055b046f0,2025/11/5,49:22.3,2025-11-06T08:49:22.2888960+09:00,2025-11-05T23:49:22.2888960Z,,v3,,,,"Iwaide, Jun",1000424352,Right,HOS_HOS,1de2828b-0080-4963-9f76-89b17ae38fe2,16.349855,-37.598573,4.040694,1.654894,-0.723671,-2.130841,-0.482838,1.207553,-1.457607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
1947,2025/11/6,49:57.8,4,3,"Sakurada, Saku",1000424346,Right,HOS_HOS,"Ishida, Tomoyoshi",1000422780,Left,RIK,Undefined,4,Top,2,0,2,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,132.62661,-1.263234,-1.200161,1818.996686,214.846727,1:15,1.662861,0.473866,2.096095,-50.0639,52.236,33.7251,0.811219,0.477718,119.33384,-5.116988,1.227925,0.456764,,,,,,,,,,,,-18.7077,29.8075,-0.451733,15.24,1.636099,0.618898,-36.470663,-0.926113,-3.193296,8.273468,-4.718679,HOS_HOS,RIK,JinguStadium,Tokyo Big6,TBIG6,20251106-JinguStadium-1,23019560-baa2-11f0-ac4f-e164237caeb0,132.80368,,,13.29277,,,,,,,81dcc681-bca2-4ff3-9cc2-79e055b046f0,2025/11/5,49:57.8,2025-11-06T08:49:57.8293760+09:00,2025-11-05T23:49:57.8293760Z,,v3,,,,"Iwaide, Jun",1000424352,Right,HOS_HOS,fe5510ec-6b8b-4590-a5d4-a46bb8518885,16.342172,-36.719842,4.136734,1.661851,-0.783997,-2.35934,-0.471821,0.715073,-1.596648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
1948,2025/11/6,50:19.1,4,4,"Sakurada, Saku",1000424346,Right,HOS_HOS,"Ishida, Tomoyoshi",1000422780,Left,RIK,Undefined,4,Top,2,1,2,ChangeUp,Changeup,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,114.74366,2.604351,-2.165913,1441.667649,310.906885,4:15,1.681186,0.381699,2.038264,-149.2742,-10.8571,18.4848,0.915463,-0.037519,103.39048,-8.41943,-0.840141,0.531312,,,,,,,,,,,,-11.5176,-6.1486,-0.338371,15.24,1.727673,1.120657,-31.513131,0.973608,-1.461832,6.373076,-10.58704,HOS_HOS,RIK,JinguStadium,Tokyo Big6,TBIG6,20251106-JinguStadium-1,2fc19750-baa2-11f0-ac4f-e164237caeb0,114.17022,,,11.35317,,,,,,,81dcc681-bca2-4ff3-9cc2-79e055b046f0,2025/11/5,50:19.1,2025-11-06T08:50:19.1248384+09:00,2025-11-05T23:50:19.1248384Z,,v3,,,,"Iwaide, Jun",1000424352,Right,HOS_HOS,a76317f6-47ee-40e2-96fc-6b4aa102a4fb,16.40084,-31.747026,3.186538,1.684811,1.362158,-5.29352,-0.380485,1.174307,-0.730916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
1949,2025/11/6,51:47.8,1,1,"Yamada, Keita",1000326194,Right,RIK,"Takada, Koki",1000338397,Left,HOS_HOS,Undefined,4,Bottom,0,0,0,TwoSeamFastBall,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,134.99779,-2.127898,-1.781067,1661.835439,219.931024,1:15,1.80306,0.458334,1.746472,-58.9983,42.2971,32.7453,0.608489,0.280056,123.97466,-6.46728,0.52628,0.454516,,,,,,,,,,,,-17.8284,23.9506,-0.415483,15.24,1.744614,0.993717,-37.106403,-1.595534,-3.22065,7.073538,-5.480048,HOS_HOS,RIK,JinguStadium,Tokyo Big6,TBIG6,20251106-JinguStadium-1,64885550-baa2-11f0-ac4f-e164237caeb0,133.46053,,,11.02312,,,,,,,81dcc681-bca2-4ff3-9cc2-79e055b046f0,2025/11/5,51:47.8,2025-11-06T08:51:47.7692928+09:00,2025-11-05T23:51:47.7692928Z,,v3,,,,"Takahashi, Kosei ",1000326188,Right,RIK,9bef8fae-9daa-474f-a4ae-7c1b732636f8,16.692937,-37.382349,3.536769,1.802687,-1.381752,-2.740024,-0.4567,1.119357,-1.610325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
1950,2025/11/6,51:56.5,1,2,"Yamada, Keita",1000326194,Right,RIK,"Takada, Koki",1000338397,Left,HOS_HOS,Undefined,4,Bottom,0,0,1,TwoSeamFastBall,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,137.36212,-2.975816,-2.711493,1825.381323,220.940734,1:15,1.825751,0.448079,1.802587,-51.3828,46.5683,37.5405,0.46843,0.055892,125.37238,-6.796973,-0.059442,0.446951,,,,,,,,,,,,-21.2475,27.0377,-0.384386,15.24,1.749429,1.60466,-37.702048,-2.139311,-3.936308,7.768785,-4.797637,HOS_HOS,RIK,JinguStadium,Tokyo Big6,TBIG6,20251106-JinguStadium-1,69b3ba60-baa2-11f0-ac4f-e164237caeb0,135.71971,,,11.98974,,,,,,,81dcc681-bca2-4ff3-9cc2-79e055b046f0,2025/11/5,51:56.5,2025-11-06T08:51:56.4796416+09:00,2025-11-05T23:51:56.4796416Z,,v3,,,,"Takahashi, Kosei ",1000326188,Right,RIK,2e84133c-e124-498b-8467-afbb3a5a4032,16.636981,-37.988816,3.884393,1.825129,-1.962216,-2.398818,-0.4463,1.74996,-1.968154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
1951,2025/11/6,52:05.6,1,3,"Yamada, Keita",1000326194,Right,RIK,"Takada, Koki",1000338397,Left,HOS_HOS,Undefined,4,Bottom,0,1,1,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,137.31287,-2.70409,-2.953264,2089.897299,214.354648,1:15,1.834077,0.418935,1.753523,-53.409,44.3486,28.2589,0.531155,-0.137159,126.40296,-6.636893,-0.964055,0.446509,,,,,,,,,,,,-16.4743,25.3644,-0.346361,15.24,1.761694,1.810223,-37.716165,-1.97961,-3.082796,7.120678,-5.060276,HOS_HOS,RIK,JinguStadium,Tokyo Big6,TBIG6,20251106-JinguStadium-1,6f2fd780-baa2-11f0-ac4f-e164237caeb0,135.85396,,,10.90992,,,,,,,81dcc681-bca2-4ff3-9cc2-79e055b046f0,2025/11/5,52:05.6,2025-11-06T08:52:05.6569856+09:00,2025-11-05T23:52:05.6569856Z,,v3,,,,"Takahashi, Kosei ",1000326188,Right,RIK,e0a71466-5277-4f7e-9aaf-5359e8574cf0,16.68652,-37.988281,3.560339,1.83365,-1.786232,-2.530138,-0.41779,1.928031,-1.541398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
1952,2025/11/6,52:18.5,1,4,"Yamada, Keita",1000326194,Right,RIK,"Takada, Koki",1000338397,Left,HOS_HOS,Undefined,4,Bottom,0,1,2,Splitter,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,125.75537,-1.418624,-2.005942,2110.431423,180.330911,12:00,1.797157,0.454802,1.825993,-100.5786,13.9129,0.0621,0.390326,-0.111425,117.20704,-8.684918,-2.001545,0.483216,,,,,,,,,,,,-1.2783,9.0014,-0.40661,15.24,1.756326,1.212527,-34.626778,-1.222087,-0.202829,5.645565,-8.378427,HOS_HOS,RIK,JinguStadium,Tokyo Big6,TBIG6,20251106-JinguStadium-1,76e1c060-baa2-11f0-ac4f-e164237caeb0,125.5339,,,8.54833,,,,,,,81dcc681-bca2-4ff3-9cc2-79e055b046f0,2025/11/5,52:18.5,2025-11-06T08:52:18.5478144+09:00,2025-11-05T23:52:18.5478144Z,,v3,,,,"Takahashi, Kosei ",1000326188,Right,RIK,92a5fe02-4b3c-4c6b-a8ef-af11d97e7b13,16.614231,-34.850113,2.822783,1.798115,-0.890641,-4.189214,-0.454736,1.22055,-0.101415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
1953,2025/11/6,52:35.7,2,1,"Yamada, Keita",1000326194,Right,RIK,"Ogawa, Daichi",1000338392,Right,HOS_HOS,Undefined,4,Bottom,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,141.58695,-1.420613,-3.209427,2201.37732,216.223692,1:15,1.797752,0.457921,1.738406,-45.7991,47.4376,32.3857,0.935595,-0.130645,128.31115,-4.852219,-0.933558,0.436062,,,,,,,,,,,,-18.7094,26.0416,-0.3782,15.24,1.758015,2.00635,-38.841882,-1.125269,-3.666117,8.502741,-4.703788,HOS_HOS,RIK,JinguStadium,Tokyo Big6,TBIG6,20251106-JinguStadium-1,810370c0-baa2-11f0-ac4f-e164237caeb0,139.10873,,,13.2758,,,,,,,81dcc681-bca2-4ff3-9cc2-79e055b046f0,2025/11/5,52:35.7,2025-11-06T08:52:35.7253120+09:00,2025-11-05T23:52:35.7253120Z,,v3,,,,"Takahashi, Kosei ",1000326188,Right,RIK,243d82f5-c265-4e30-ac4d-b6f70964ea7d,16.700257,-39.160237,4.25137,1.796849,-0.949152,-2.351894,-0.45589,2.143615,-1.833059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
1954,2025/11/6,52:43.6,2,2,"Yamada, Keita",1000326194,Right,RIK,"Ogawa, Daichi",1000338392,Right,HOS_HOS,Undefined,4,Bottom,1,0,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,140.24733,-0.377433,-2.343003,2239.924771,213.02051,1:00,1.798889,0.442616,1.756132,-43.9404,50.8601,30.9187,1.252321,0.086751,126.79611,-3.695669,-0.165862,0.439703,,,,,,,,,,,,-17.377,27.0424,-0.38563,15.24,1.786174,1.413925,-38.508086,-0.398969,-3.34023,8.498987,-4.60851,HOS_HOS,RIK,JinguStadium,Tokyo Big6,TBIG6,20251106-JinguStadium-1,85bd0130-baa2-11f0-ac4f-e164237caeb0,137.95663,,,13.45122,,,,,,,81dcc681-bca2-4ff3-9cc2-79e055b046f0,2025/11/5,52:43.6,2025-11-06T08:52:43.6461056+09:00,2025-11-05T23:52:43.6461056Z,,v3,,,,"Takahashi, Kosei ",1000326188,Right,RIK,4d5fdf32-3557-4f1c-b665-930968433c6e,16.682391,-38.825126,4.249493,1.79785,-0.227057,-2.304255,-0.440698,1.538526,-1.670115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
1955,2025/11/6,52:54.0,2,3,"Yamada, Keita",1000326194,Right,RIK,"Ogawa, Daichi",1000338392,Right,HOS_HOS,Undefined,4,Bottom,1,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,138.38569,-4.025778,-3.653898,2177.996426,212.870382,1:00,1.781305,0.451189,1.786892,-44.8409,51.7441,31.4033,0.188787,-0.270788,126.9064,-7.362872,-1.441417,0.443823,,,,,,,,,,,,-18.6071,30.2205,-0.363039,15.24,1.678387,2.269037,-37.921373,-2.82534,-3.507458,7.451072,-4.110041,HOS_HOS,RIK,JinguStadium,Tokyo Big6,TBIG6,20251106-JinguStadium-1,8c06a780-baa2-11f0-ac4f-e164237caeb0,136.67622,,,11.47929,,,,,,,81dcc681-bca2-4ff3-9cc2-79e055b046f0,2025/11/5,52:54.0,2025-11-06T08:52:54.0393472+09:00,2025-11-05T23:52:54.0393472Z,,v3,,,,"Takahashi, Kosei ",1000326188,Right,RIK,58d58acd-e8dc-4a87-9906-09c3d43987b0,16.652792,-38.19796,3.725536,1.780434,-2.672774,-2.05502,-0.449683,2.399235,-1.753729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
1956,2025/11/6,53:11.2,2,4,"Yamada, Keita",1000326194,Right,RIK,"Ogawa, Daichi",1000338392,Right,HOS_HOS,Undefined,4,Bottom,1,1,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,HomeRun,0,1,,137.55131,-0.857892,-1.846118,2136.866102,211.256789,1:00,1.774925,0.416734,1.772693,-48.5366,48.5881,27.6663,1.046289,0.170028,126.00756,-4.476652,0.105053,0.445061,153.85982,32.790951,-27.290347,3088.035912,29.429067,21.470871,-16.064071,109.341128,108.0676,-32.125024,5.636565,-15.479,26.3622,-0.3727,15.24,1.75009,1.086486,-37.840053,-0.736167,-2.90655,7.388779,-4.856505,HOS_HOS,RIK,JinguStadium,Tokyo Big6,TBIG6,20251106-JinguStadium-1,9644e090-baa2-11f0-ac4f-e164237caeb0,136.29594,31.484223,,11.54375,,,,0.428737,1.062831,-0.176566,81dcc681-bca2-4ff3-9cc2-79e055b046f0,2025/11/5,53:11.2,2025-11-06T08:53:11.2441856+09:00,2025-11-05T23:53:11.2441856Z,FlyBall,v3,,,,"Takahashi, Kosei ",1000326188,Right,RIK,6a593605-cf61-4a23-816f-031c5fb6e593,16.667148,-38.117704,3.69439,1.774325,-0.553672,-2.428253,-0.415579,1.195706,-1.453275,170.182615,0.43042,31.897789,-7.130434,1.623913,-0.255383,0.024243,-0.001124,4.00E-05,-3.00E-06,1.061939,23.160709,-4.672432,0.08555,0.032569,-0.022698,0.006786,-0.000926,4.70E-05,-0.177222,-16.461089,2.737764,-0.596183,0.088346,-0.007246,0.000186,-2.00E-06,1.00E-06,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
1957,2025/11/6,53:49.3,3,1,"Yamada, Keita",1000326194,Right,RIK,"Takahara, Chihiro",1000338398,Left,HOS_HOS,Undefined,4,Bottom,1,0,0,TwoSeamFastBall,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,137.65056,-3.464125,-3.11393,1765.794387,221.416537,1:30,1.801291,0.440794,1.762186,-55.0138,43.0792,35.1081,0.266136,-0.092051,125.86508,-7.520169,-0.640696,0.447274,,,,,,,,,,,,-20.2391,25.4843,-0.365076,15.24,1.71007,1.882906,-37.747746,-2.489016,-3.762822,7.708618,-5.06865,HOS_HOS,RIK,JinguStadium,Tokyo Big6,TBIG6,20251106-JinguStadium-1,acff82e0-baa2-11f0-ac4f-e164237caeb0,135.62158,,,11.78548,,,,,,,81dcc681-bca2-4ff3-9cc2-79e055b046f0,2025/11/5,53:49.3,2025-11-06T08:53:49.3228544+09:00,2025-11-05T23:53:49.3228544Z,,v3,,,,"Takahashi, Kosei ",1000326188,Right,RIK,d84f2927-887a-4de0-880b-898d7cb1f1c9,16.677539,-38.040179,3.854309,1.800845,-2.296733,-2.534325,-0.439213,2.025652,-1.881411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
